9 1767198700 2.000000 -1 2.000000 2.000000 0.000000
9 1767198730 2.000000 -1 2.000000 2.000000 0.000000
9 1767198760 2.000000 -1 2.000000 2.000000 0.000000
9 1767198790 2.000000 -1 2.000000 2.000000 0.000000
9 1767198820 0.800000 -1 0.800000 0.800000 0.000000
9 1767199120 1.000000 -1 1.000000 1.000000 0.000000
9 1767199135 1.000000 -1 1.000000 1.000000 0.000000
9 1767199150 1.000000 -1 1.000000 1.000000 0.000000
9 1767199165 1.000000 -1 1.000000 1.000000 0.000000
9 1767199180 1.000000 -1 1.000000 1.000000 0.000000
9 1767199195 1.000000 -1 1.000000 1.000000 0.000000
9 1767199210 1.000000 -1 1.000000 1.000000 0.000000
9 1767199225 1.000000 -1 1.000000 1.000000 0.000000
9 1767199240 1.000000 -1 1.000000 1.000000 0.000000
