14 1767198705 1769422.400000 10 884695.000000 884713.000000 5.400005
14 1767198720 4492778.800000 10 2133898.000000 2358280.000000 80409.301699
14 1767198725 1247859.800000 10 509926.000000 740723.000000 74636.830872
14 1767198735 1592673.000000 10 966.000000 884714.000000 265123.500061
14 1767198750 28768.000000 18 1387.000000 16902.000000 6779.135744
14 1767198755 208535.000000 10 11860.000000 883750.000000 259841.582951
14 1767198760 28226.800000 9 14232.000000 16604.000000 832.132884
14 1767198765 58275.200000 20 1387.000000 16309.000000 3267.680088
14 1767198770 61258.400000 29 6821.000000 12158.000000 1118.758591
14 1767198775 71930.000000 28 8302.000000 15418.000000 1390.749110
14 1767198780 78158.200000 29 10081.000000 15713.000000 1385.445941
14 1767198785 42105.000000 28 4449.000000 10081.000000 1342.949835
14 1767198790 47558.000000 27 4449.000000 11860.000000 2164.666675
14 1767198795 79461.400000 39 6228.000000 13341.000000 1672.289272
14 1767198800 58292.800000 34 4744.000000 12748.000000 2140.759544
14 1767198805 64045.200000 35 3260.000000 14232.000000 2785.212829
14 1767198810 82012.800000 36 6228.000000 15716.000000 2557.407911
14 1767198815 93930.600000 39 6225.000000 16011.000000 2121.967442
14 1767198820 78512.000000 39 5042.000000 14232.000000 2339.503558
14 1767198825 66832.000000 41 1484.000000 13046.000000 2254.191876
14 1767198830 56453.600000 40 2670.000000 10376.000000 1632.107858
14 1767198835 67840.600000 42 5337.000000 10674.000000 1344.708077
14 1767198840 71159.600000 40 2077.000000 14232.000000 2054.118716
14 1767198845 84502.000000 43 5635.000000 13046.000000 1808.922116
14 1767198850 79046.000000 42 4151.000000 12751.000000 1906.406265
14 1767198855 82962.800000 43 3263.000000 12751.000000 2205.089408
14 1767198860 83850.800000 43 6228.000000 12751.000000 1687.101130
14 1767198865 99860.600000 43 6818.000000 14527.000000 1958.438421
14 1767198870 116821.800000 42 9786.000000 16011.000000 1788.024686
14 1767198875 112433.600000 42 8004.000000 16902.000000 2244.707754
14 1767198880 94405.800000 41 6225.000000 14232.000000 1895.545482
14 1767198885 80587.800000 41 6523.000000 14527.000000 1821.288187
14 1767198890 78748.600000 42 3558.000000 13639.000000 2763.947823
14 1767198895 48685.600000 41 3260.000000 10081.000000 1661.321998
14 1767198900 80765.400000 38 5632.000000 14232.000000 2108.595797
14 1767198905 97904.800000 43 3260.000000 15716.000000 2425.875045
14 1767198910 97787.800000 44 7411.000000 14232.000000 1830.460115
14 1767198915 95293.600000 42 4449.000000 15418.000000 2437.424199
14 1767198920 96125.000000 43 7116.000000 13937.000000 1952.598563
14 1767198925 88832.000000 42 5930.000000 14825.000000 2071.190201
14 1767198930 83137.400000 44 4449.000000 14825.000000 2465.258887
14 1767198935 60484.400000 40 4151.000000 10081.000000 1645.576160
14 1767198940 34215.200000 42 2074.000000 8597.000000 1289.203460
14 1767198945 36947.400000 43 1779.000000 5930.000000 749.618122
14 1767198950 55266.400000 44 3263.000000 8597.000000 1264.477639
14 1767198955 52659.000000 43 4151.000000 8007.000000 1060.188302
14 1767198960 46075.200000 43 2965.000000 7414.000000 1157.194407
14 1767198965 43705.000000 38 2965.000000 7709.000000 1314.782637
14 1767198970 44179.400000 44 2372.000000 6523.000000 959.814192
14 1767198975 50343.600000 40 3853.000000 9786.000000 1787.193553
14 1767198980 61496.400000 44 3263.000000 10379.000000 1723.497750
14 1767198985 67008.400000 35 4446.000000 15418.000000 2622.875326
14 1767198990 61377.600000 38 2372.000000 14530.000000 2636.867599
14 1767198995 56512.000000 43 3260.000000 9488.000000 1470.729402
14 1767199000 57995.400000 42 1779.000000 9786.000000 1785.125586
14 1767199005 43941.600000 37 3558.000000 8302.000000 1325.113293
14 1767199010 31783.000000 39 1481.000000 7709.000000 1418.979621
14 1767199015 64283.000000 41 2965.000000 12751.000000 2244.680811
14 1767199020 49276.200000 40 1481.000000 10376.000000 2609.083680
14 1767199025 66120.600000 43 2670.000000 11860.000000 2516.767402
14 1767199030 82368.000000 43 4151.000000 13344.000000 2519.538632
14 1767199035 89306.400000 44 5337.000000 14232.000000 2161.227823
14 1767199040 108401.600000 44 8895.000000 14825.000000 1570.999698
14 1767199045 66650.200000 44 3260.000000 12751.000000 2642.857993
14 1767199050 52721.000000 42 3263.000000 8895.000000 1342.843899
14 1767199055 45007.200000 38 4151.000000 7411.000000 834.400447
14 1767199060 28818.000000 30 2667.000000 5930.000000 900.750502
14 1767199065 39552.800000 43 2667.000000 6225.000000 951.153423
14 1767199070 50940.000000 44 4744.000000 7116.000000 617.691122
14 1767199075 47620.000000 44 3263.000000 6821.000000 824.504206
14 1767199080 46371.000000 43 3263.000000 7116.000000 935.803833
14 1767199085 32792.000000 43 1481.000000 5337.000000 792.868137
14 1767199090 41867.600000 44 2965.000000 6228.000000 786.864196
14 1767199095 62917.800000 44 3558.000000 10081.000000 1315.604858
14 1767199100 79997.200000 42 4449.000000 12453.000000 1565.291472
14 1767199105 39849.000000 22 5632.000000 12751.000000 1868.536974
14 1767199110 29883.800000 41 1779.000000 10674.000000 2020.575018
14 1767199115 51888.400000 44 2372.000000 7414.000000 1021.788613
14 1767199120 84384.200000 49 593.000000 11565.000000 2609.257825
14 1767199125 61850.200000 39 5042.000000 10376.000000 1269.603630
14 1767199130 83730.400000 39 5337.000000 16604.000000 2741.810017
14 1767199135 80054.400000 44 295.000000 15716.000000 3659.780469
14 1767199140 40798.400000 34 2965.000000 8007.000000 1434.961386
14 1767199145 53904.000000 33 5632.000000 11565.000000 1718.303943
14 1767199150 37653.400000 37 593.000000 10674.000000 1708.649662
14 1767199155 57759.400000 29 5930.000000 14232.000000 2099.943031
14 1767199160 81716.400000 29 9783.000000 19274.000000 2658.768726
14 1767199165 46193.200000 30 888.000000 10081.000000 1603.311463
14 1767199170 44594.200000 22 7709.000000 12155.000000 1114.947756
14 1767199175 38602.800000 23 5337.000000 12453.000000 2212.622424
14 1767199180 43467.200000 26 1481.000000 10376.000000 1719.475119
14 1767199185 26329.200000 13 8302.000000 10972.000000 695.994754
14 1767199190 20756.200000 12 4446.000000 10379.000000 1646.047208
14 1767199195 29528.400000 22 3260.000000 10081.000000 2065.268946
14 1767199200 26508.600000 14 7414.000000 14530.000000 1952.310595
14 1767199205 31606.600000 13 8597.000000 13937.000000 1405.805137
14 1767199210 27810.800000 18 4151.000000 10674.000000 1925.216137
